2025-09-30 00:21:39,372 | INFO | MAIN - START
2025-09-30 00:21:39,372 | INFO |  > FOCAL LOSS set to True
2025-09-30 00:21:39,372 | INFO |  > ALINGNMENT set to False
2025-09-30 00:21:39,372 | INFO |  > ATTENTION GATE set to -> Building: True, Damage: True
2025-09-30 00:21:39,375 | INFO | Command Line Args:
{
    "cfg": "/mnt/storage1/alpgenc/change_detection/ChangeMamba_AG/changedetection/configs/vssm1/vssm_base_224.yaml",
    "opts": null,
    "pretrained_weight_path": "/mnt/storage1/alpgenc/change_detection/ChangeMamba_AG/pretrained_weight/vssm_base_0229_ckpt_epoch_237.pth",
    "dataset": "xBD",
    "type": "train",
    "train_dataset_path": "/mnt/storage1/alpgenc/change_detection/xBD_complete_png/train_combined",
    "train_data_list_path": "/mnt/storage1/alpgenc/change_detection/xBD_complete_png/train_combined_list.txt",
    "test_dataset_path": "/mnt/storage1/alpgenc/change_detection/xBD_complete_png/test",
    "test_data_list_path": "/mnt/storage1/alpgenc/change_detection/xBD_complete_png/test_list.txt",
    "shuffle": true,
    "batch_size": 8,
    "crop_size": 256,
    "start_iter": 0,
    "cuda": true,
    "max_iters": 400000,
    "model_type": "MambaBDA_Base",
    "model_param_path": "/mnt/storage1/alpgenc/change_detection/ChangeMamba_AG/changedetection/deneme_saved_models/tr2025-09-30_00-21-38_MambaBDA_Base_xBD_FOCAL_AGBD",
    "resume": null,
    "learning_rate": 0.0001,
    "momentum": 0.9,
    "weight_decay": 0.005,
    "logfile": "/mnt/storage1/alpgenc/change_detection/ChangeMamba_AG/LOGLAR_CMAG/train_2025-09-30_00-21-38_MambaBDA_Base_xBD_FOCAL_AGBD.log",
    "extension": "png",
    "focal_loss": true,
    "enable_alignment": false,
    "enable_attn_gate_building": true,
    "enable_attn_gate_damage": true,
    "deterministic": false,
    "validations": 8
}
2025-09-30 00:21:39,375 | INFO | Starting in RANDOM mode / not deterministic.
2025-09-30 00:21:39,382 | INFO |  > ALIGNMENT params: alignment_args = AlignmentArgs(enabled=False, stages=None, mid_ch=None)
2025-09-30 00:21:39,382 | INFO |  > ATTENTION GATE params: attn_gate_args = AttentionGateArgs(enable_building_ag=True, enable_damage_ag=True)
2025-09-30 00:21:39,382 | INFO | ChangeMambaBDA class
2025-09-30 00:21:40,599 | INFO |  > FOCAL LOSS params: alpha = [0.6, 1.6, 1.1, 1.1], gamma = 1.5
2025-09-30 00:21:40,599 | INFO | ---------starting training-----------
2025-09-30 00:21:40,657 | INFO | VAL_STEP=6250, (number_of_validations = 8)
2025-09-30 00:32:22,159 | INFO | iter is 1000 / 50000 [skipped    7] | loc. loss = 0.2256278098, classif. loss = 1.1567548513
2025-09-30 00:33:57,377 | INFO | iter is 1150 / 50000 [skipped    9] | loc. loss = 0.3304153383, classif. loss = 0.0756914914
2025-09-30 00:34:29,510 | INFO | iter is 1200 / 50000 [skipped    9] | loc. loss = 0.2877669334, classif. loss = 0.2958734632
2025-09-30 00:35:01,655 | INFO | iter is 1250 / 50000 [skipped    9] | loc. loss = 0.2362674177, classif. loss = 1.9347515106
2025-09-30 00:35:33,727 | INFO | iter is 1300 / 50000 [skipped    9] | loc. loss = 0.2401734591, classif. loss = 1.7105396986
2025-09-30 00:36:05,885 | INFO | iter is 1350 / 50000 [skipped    9] | loc. loss = 0.2541050613, classif. loss = 0.7994586229
2025-09-30 00:36:38,017 | INFO | iter is 1400 / 50000 [skipped    9] | loc. loss = 0.3833485246, classif. loss = 0.4128782153
2025-09-30 00:37:10,131 | INFO | iter is 1450 / 50000 [skipped    9] | loc. loss = 0.3264165819, classif. loss = 1.0390195847
2025-09-30 00:37:42,264 | INFO | iter is 1500 / 50000 [skipped    9] | loc. loss = 0.4984525144, classif. loss = 1.5685223341
2025-09-30 00:38:14,488 | INFO | iter is 1550 / 50000 [skipped    9] | loc. loss = 0.5232394338, classif. loss = 1.0596349239
2025-09-30 00:38:46,071 | INFO | iter is 1600 / 50000 [skipped   10] | loc. loss = 0.2057246566, classif. loss = 0.4617410004
2025-09-30 00:39:18,237 | INFO | iter is 1650 / 50000 [skipped   10] | loc. loss = 0.2319975197, classif. loss = 2.2057449818
2025-09-30 00:39:49,284 | INFO | iter is 1700 / 50000 [skipped   12] | loc. loss = 0.4376204014, classif. loss = 0.4039611816
2025-09-30 00:40:20,292 | INFO | iter is 1750 / 50000 [skipped   14] | loc. loss = 0.2170225680, classif. loss = 2.7347869873
2025-09-30 00:40:51,852 | INFO | iter is 1800 / 50000 [skipped   15] | loc. loss = 0.2722800970, classif. loss = 0.8776994348
2025-09-30 00:41:23,954 | INFO | iter is 1850 / 50000 [skipped   15] | loc. loss = 0.2798305452, classif. loss = 1.9835017920
2025-09-30 00:41:55,516 | INFO | iter is 1900 / 50000 [skipped   16] | loc. loss = 0.3006215692, classif. loss = 2.5488240719
2025-09-30 00:42:27,120 | INFO | iter is 1950 / 50000 [skipped   17] | loc. loss = 0.3431237042, classif. loss = 0.1336838603
2025-09-30 00:42:58,742 | INFO | iter is 2000 / 50000 [skipped   18] | loc. loss = 0.3246285915, classif. loss = 0.4807552695
2025-09-30 00:43:30,962 | INFO | iter is 2050 / 50000 [skipped   18] | loc. loss = 0.6581158638, classif. loss = 0.1863384545
2025-09-30 00:44:02,542 | INFO | iter is 2100 / 50000 [skipped   19] | loc. loss = 0.3628895879, classif. loss = 0.8571643829
2025-09-30 00:44:34,836 | INFO | iter is 2150 / 50000 [skipped   19] | loc. loss = 0.2377466559, classif. loss = 0.4746647179
2025-09-30 00:45:07,053 | INFO | iter is 2200 / 50000 [skipped   19] | loc. loss = 0.3554410636, classif. loss = 0.6700029373
2025-09-30 00:45:39,240 | INFO | iter is 2250 / 50000 [skipped   19] | loc. loss = 0.2701037228, classif. loss = 0.5656210184
2025-09-30 00:46:11,418 | INFO | iter is 2300 / 50000 [skipped   19] | loc. loss = 0.2538322210, classif. loss = 1.5235362053
2025-09-30 00:46:43,059 | INFO | iter is 2350 / 50000 [skipped   20] | loc. loss = 0.3449214399, classif. loss = 0.2903889716
2025-09-30 00:47:15,269 | INFO | iter is 2400 / 50000 [skipped   20] | loc. loss = 0.2030589581, classif. loss = 1.7254633904
2025-09-30 00:47:47,447 | INFO | iter is 2450 / 50000 [skipped   20] | loc. loss = 0.3387479782, classif. loss = 0.1015717238
2025-09-30 00:48:19,658 | INFO | iter is 2500 / 50000 [skipped   20] | loc. loss = 0.1555852145, classif. loss = 1.7993471622
2025-09-30 00:48:51,908 | INFO | iter is 2550 / 50000 [skipped   20] | loc. loss = 0.2995494008, classif. loss = 1.3659380674
2025-09-30 00:49:23,514 | INFO | iter is 2600 / 50000 [skipped   21] | loc. loss = 0.6311168075, classif. loss = 0.7519742250
2025-09-30 00:49:55,742 | INFO | iter is 2650 / 50000 [skipped   21] | loc. loss = 0.2082164139, classif. loss = 0.3427261114
2025-09-30 00:50:27,958 | INFO | iter is 2700 / 50000 [skipped   21] | loc. loss = 0.2287072837, classif. loss = 0.4172866046
2025-09-30 00:50:59,653 | INFO | iter is 2750 / 50000 [skipped   22] | loc. loss = 0.3328439891, classif. loss = 1.0328189135
2025-09-30 00:51:31,230 | INFO | iter is 2800 / 50000 [skipped   23] | loc. loss = 0.1789384931, classif. loss = 0.0763493031
2025-09-30 00:52:03,367 | INFO | iter is 2850 / 50000 [skipped   23] | loc. loss = 0.3793517351, classif. loss = 0.2491784394
2025-09-30 00:52:35,505 | INFO | iter is 2900 / 50000 [skipped   23] | loc. loss = 0.2817102671, classif. loss = 0.1522722840
2025-09-30 00:53:07,789 | INFO | iter is 2950 / 50000 [skipped   23] | loc. loss = 0.2676011324, classif. loss = 1.0911457539
2025-09-30 00:53:40,022 | INFO | iter is 3000 / 50000 [skipped   23] | loc. loss = 0.3260413408, classif. loss = 0.6801694632
2025-09-30 00:54:12,235 | INFO | iter is 3050 / 50000 [skipped   23] | loc. loss = 0.1812906414, classif. loss = 0.3768795133
2025-09-30 00:54:44,468 | INFO | iter is 3100 / 50000 [skipped   23] | loc. loss = 0.3161224425, classif. loss = 0.4249694645
2025-09-30 00:55:15,553 | INFO | iter is 3150 / 50000 [skipped   25] | loc. loss = 0.1344177425, classif. loss = 0.4852677882
2025-09-30 00:55:47,997 | INFO | iter is 3200 / 50000 [skipped   25] | loc. loss = 0.3778237104, classif. loss = 0.2650077939
2025-09-30 00:56:20,682 | INFO | iter is 3250 / 50000 [skipped   25] | loc. loss = 0.1096359938, classif. loss = 1.1906616688
2025-09-30 00:56:52,778 | INFO | iter is 3300 / 50000 [skipped   26] | loc. loss = 0.1968579590, classif. loss = 1.4373321533
2025-09-30 00:57:25,480 | INFO | iter is 3350 / 50000 [skipped   26] | loc. loss = 0.2086709887, classif. loss = 0.6148413420
2025-09-30 00:57:57,428 | INFO | iter is 3400 / 50000 [skipped   27] | loc. loss = 0.1301220357, classif. loss = 1.5604494810
2025-09-30 00:58:29,710 | INFO | iter is 3450 / 50000 [skipped   27] | loc. loss = 0.3135034442, classif. loss = 0.8721243143
2025-09-30 00:59:01,894 | INFO | iter is 3500 / 50000 [skipped   27] | loc. loss = 0.2099168748, classif. loss = 0.6797575951
2025-09-30 00:59:33,558 | INFO | iter is 3550 / 50000 [skipped   28] | loc. loss = 0.4162276983, classif. loss = 0.6698299646
2025-09-30 01:00:05,783 | INFO | iter is 3600 / 50000 [skipped   28] | loc. loss = 0.1640312225, classif. loss = 0.8844389915
2025-09-30 01:00:37,359 | INFO | iter is 3650 / 50000 [skipped   29] | loc. loss = 0.1893043220, classif. loss = 1.1548027992
2025-09-30 01:01:09,523 | INFO | iter is 3700 / 50000 [skipped   29] | loc. loss = 0.2107103914, classif. loss = 0.1349154562
2025-09-30 01:01:41,763 | INFO | iter is 3750 / 50000 [skipped   29] | loc. loss = 0.2612385452, classif. loss = 0.5314352512
2025-09-30 01:02:14,029 | INFO | iter is 3800 / 50000 [skipped   29] | loc. loss = 0.2211857438, classif. loss = 1.2418879271
2025-09-30 01:02:46,229 | INFO | iter is 3850 / 50000 [skipped   29] | loc. loss = 0.2401662171, classif. loss = 1.3775243759
2025-09-30 01:03:18,467 | INFO | iter is 3900 / 50000 [skipped   29] | loc. loss = 0.2666966915, classif. loss = 2.4277756214
2025-09-30 01:03:50,798 | INFO | iter is 3950 / 50000 [skipped   29] | loc. loss = 0.1823268831, classif. loss = 0.6127719879
2025-09-30 01:04:22,521 | INFO | iter is 4000 / 50000 [skipped   30] | loc. loss = 0.2748133242, classif. loss = 1.1091362238
2025-09-30 01:04:54,746 | INFO | iter is 4050 / 50000 [skipped   30] | loc. loss = 0.1788669676, classif. loss = 0.1085799783
2025-09-30 01:05:26,389 | INFO | iter is 4100 / 50000 [skipped   31] | loc. loss = 0.2501297891, classif. loss = 0.4330735207
2025-09-30 01:05:58,635 | INFO | iter is 4150 / 50000 [skipped   31] | loc. loss = 0.1151020154, classif. loss = 0.6980283856
2025-09-30 01:06:30,813 | INFO | iter is 4200 / 50000 [skipped   31] | loc. loss = 0.2753172219, classif. loss = 1.4436974525
2025-09-30 01:07:03,022 | INFO | iter is 4250 / 50000 [skipped   31] | loc. loss = 0.2630063295, classif. loss = 0.0725663304
2025-09-30 01:07:35,262 | INFO | iter is 4300 / 50000 [skipped   31] | loc. loss = 0.1264416873, classif. loss = 0.1004893184
2025-09-30 01:08:06,935 | INFO | iter is 4350 / 50000 [skipped   32] | loc. loss = 0.3295046091, classif. loss = 0.7186706066
2025-09-30 01:08:39,203 | INFO | iter is 4400 / 50000 [skipped   32] | loc. loss = 0.1762854755, classif. loss = 0.0342725441
2025-09-30 01:09:11,444 | INFO | iter is 4450 / 50000 [skipped   32] | loc. loss = 0.2231011391, classif. loss = 0.2009336948
2025-09-30 01:09:43,663 | INFO | iter is 4500 / 50000 [skipped   32] | loc. loss = 0.2439360619, classif. loss = 0.1268585175
2025-09-30 01:10:15,930 | INFO | iter is 4550 / 50000 [skipped   32] | loc. loss = 0.2337451577, classif. loss = 0.7569255829
2025-09-30 01:10:48,141 | INFO | iter is 4600 / 50000 [skipped   32] | loc. loss = 0.2473821938, classif. loss = 0.2061437815
2025-09-30 01:11:20,411 | INFO | iter is 4650 / 50000 [skipped   32] | loc. loss = 0.2763404250, classif. loss = 0.1530853808
2025-09-30 01:11:52,610 | INFO | iter is 4700 / 50000 [skipped   32] | loc. loss = 0.1670339257, classif. loss = 0.8270289302
2025-09-30 01:12:24,891 | INFO | iter is 4750 / 50000 [skipped   32] | loc. loss = 0.1667005420, classif. loss = 3.4297351837
2025-09-30 01:12:57,103 | INFO | iter is 4800 / 50000 [skipped   32] | loc. loss = 0.2974379957, classif. loss = 1.4534158707
2025-09-30 01:13:29,333 | INFO | iter is 4850 / 50000 [skipped   32] | loc. loss = 0.2047002614, classif. loss = 1.2667822838
2025-09-30 01:14:01,529 | INFO | iter is 4900 / 50000 [skipped   32] | loc. loss = 0.2147376984, classif. loss = 1.3556265831
2025-09-30 01:14:33,822 | INFO | iter is 4950 / 50000 [skipped   32] | loc. loss = 0.2951489091, classif. loss = 0.6196158528
2025-09-30 01:15:05,451 | INFO | iter is 5000 / 50000 [skipped   33] | loc. loss = 0.3723486364, classif. loss = 2.7604680061
2025-09-30 01:15:37,683 | INFO | iter is 5050 / 50000 [skipped   33] | loc. loss = 0.2769816816, classif. loss = 0.0571901277
2025-09-30 01:16:09,902 | INFO | iter is 5100 / 50000 [skipped   33] | loc. loss = 0.1929219663, classif. loss = 1.7230378389
2025-09-30 01:16:42,162 | INFO | iter is 5150 / 50000 [skipped   33] | loc. loss = 0.2119403183, classif. loss = 0.5904974341
2025-09-30 01:17:14,351 | INFO | iter is 5200 / 50000 [skipped   33] | loc. loss = 0.5405672789, classif. loss = 0.6684868932
2025-09-30 01:17:45,934 | INFO | iter is 5250 / 50000 [skipped   34] | loc. loss = 0.2590635419, classif. loss = 0.7795603275
2025-09-30 01:18:18,231 | INFO | iter is 5300 / 50000 [skipped   34] | loc. loss = 0.2615122795, classif. loss = 0.8246674538
2025-09-30 01:18:50,532 | INFO | iter is 5350 / 50000 [skipped   34] | loc. loss = 0.3212249279, classif. loss = 0.9577867985
2025-09-30 01:19:22,127 | INFO | iter is 5400 / 50000 [skipped   35] | loc. loss = 0.2046249509, classif. loss = 0.1599396020
2025-09-30 01:19:54,313 | INFO | iter is 5450 / 50000 [skipped   35] | loc. loss = 0.1451960802, classif. loss = 0.3569159508
2025-09-30 01:20:26,535 | INFO | iter is 5500 / 50000 [skipped   35] | loc. loss = 0.3540521264, classif. loss = 0.5651681423
2025-09-30 01:20:58,219 | INFO | iter is 5550 / 50000 [skipped   36] | loc. loss = 0.1878636777, classif. loss = 0.6831561923
2025-09-30 01:21:30,427 | INFO | iter is 5600 / 50000 [skipped   36] | loc. loss = 0.2025104165, classif. loss = 0.2929617465
2025-09-30 01:22:02,027 | INFO | iter is 5650 / 50000 [skipped   37] | loc. loss = 0.2007670999, classif. loss = 2.0116145611
2025-09-30 01:22:34,286 | INFO | iter is 5700 / 50000 [skipped   37] | loc. loss = 0.1674037427, classif. loss = 0.0432206392
2025-09-30 01:23:06,556 | INFO | iter is 5750 / 50000 [skipped   37] | loc. loss = 0.2421257794, classif. loss = 0.3911603093
2025-09-30 01:23:38,736 | INFO | iter is 5800 / 50000 [skipped   37] | loc. loss = 0.1682223976, classif. loss = 0.6238092184
2025-09-30 01:24:10,386 | INFO | iter is 5850 / 50000 [skipped   38] | loc. loss = 0.2612244189, classif. loss = 0.6386548877
2025-09-30 01:24:42,650 | INFO | iter is 5900 / 50000 [skipped   38] | loc. loss = 0.2613929212, classif. loss = 0.6861455441
2025-09-30 01:25:14,955 | INFO | iter is 5950 / 50000 [skipped   38] | loc. loss = 0.2346235812, classif. loss = 0.5546404123
2025-09-30 01:25:47,189 | INFO | iter is 6000 / 50000 [skipped   38] | loc. loss = 0.2546105981, classif. loss = 1.2028355598
2025-09-30 01:26:19,418 | INFO | iter is 6050 / 50000 [skipped   38] | loc. loss = 0.2749196887, classif. loss = 1.6186010838
2025-09-30 01:26:51,026 | INFO | iter is 6100 / 50000 [skipped   39] | loc. loss = 0.2467233986, classif. loss = 1.5780516863
2025-09-30 01:27:23,284 | INFO | iter is 6150 / 50000 [skipped   39] | loc. loss = 0.1442737430, classif. loss = 0.4583953023
2025-09-30 01:27:54,932 | INFO | iter is 6200 / 50000 [skipped   40] | loc. loss = 0.2319622338, classif. loss = 0.5840879679
2025-09-30 01:28:27,198 | INFO | iter is 6250 / 50000 [skipped   40] | loc. loss = 0.2504023314, classif. loss = 0.8408006430
2025-09-30 01:28:27,199 | INFO | ---------starting evaluation-----------
2025-09-30 01:28:27,669 | INFO | validation:    0/1866 (2025-09-30_01-28-27)
2025-09-30 01:29:14,174 | INFO | validation:  100/1866 (2025-09-30_01-29-14)
2025-09-30 01:30:00,608 | INFO | validation:  200/1866 (2025-09-30_01-30-00)
2025-09-30 01:30:47,084 | INFO | validation:  300/1866 (2025-09-30_01-30-47)
2025-09-30 01:31:33,555 | INFO | validation:  400/1866 (2025-09-30_01-31-33)
2025-09-30 01:32:20,389 | INFO | validation:  500/1866 (2025-09-30_01-32-20)
2025-09-30 01:33:07,147 | INFO | validation:  600/1866 (2025-09-30_01-33-07)
2025-09-30 01:33:53,867 | INFO | validation:  700/1866 (2025-09-30_01-33-53)
2025-09-30 01:34:40,608 | INFO | validation:  800/1866 (2025-09-30_01-34-40)
2025-09-30 01:35:27,364 | INFO | validation:  900/1866 (2025-09-30_01-35-27)
2025-09-30 01:36:14,132 | INFO | validation: 1000/1866 (2025-09-30_01-36-14)
2025-09-30 01:37:00,865 | INFO | validation: 1100/1866 (2025-09-30_01-37-00)
2025-09-30 01:37:47,612 | INFO | validation: 1200/1866 (2025-09-30_01-37-47)
2025-09-30 01:38:34,351 | INFO | validation: 1300/1866 (2025-09-30_01-38-34)
2025-09-30 01:39:21,081 | INFO | validation: 1400/1866 (2025-09-30_01-39-21)
2025-09-30 01:40:07,903 | INFO | validation: 1500/1866 (2025-09-30_01-40-07)
2025-09-30 01:40:54,692 | INFO | validation: 1600/1866 (2025-09-30_01-40-54)
2025-09-30 01:41:41,444 | INFO | validation: 1700/1866 (2025-09-30_01-41-41)
2025-09-30 01:42:28,191 | INFO | validation: 1800/1866 (2025-09-30_01-42-28)
2025-09-30 01:42:59,029 | INFO | Confusion Matrix of Localization:
[[1816124014   24595684]
 [  17155716   98767402]]
2025-09-30 01:42:59,029 | INFO | Confusion Matrix of Localization - Normalized:
[[0.98663801 0.01336199]
 [0.14799219 0.85200781]]
2025-09-30 01:42:59,029 | INFO | Confusion Matrix of Classification:
[[       0        0        0        0        0]
 [       0 76499218  8890274  1510652   817338]
 [       0  1788048  5076086  2156962   462846]
 [       0   711612  1782548  8209356   354344]
 [       0   203750   206428   684784  5043618]]
2025-09-30 01:42:59,029 | INFO | Confusion Matrix of Classification - Normalized:
[[       nan        nan        nan        nan        nan]
 [0.         0.87210914 0.10135122 0.01722179 0.00931785]
 [0.         0.18853426 0.53522955 0.22743307 0.04880312]
 [0.         0.0643535  0.1612019  0.74240007 0.03204454]
 [0.         0.03319172 0.03362797 0.11155414 0.82162617]]
2025-09-30 01:42:59,029 | INFO | lofF1 is 82.5517, clfF1 is 63.4321, oaF1 is 69.1680, sub class F1 score is [91.6597 39.9075 69.513  78.7037]
2025-09-30 01:42:59,302 | INFO | Model saved in: /mnt/storage1/alpgenc/change_detection/ChangeMamba_AG/changedetection/deneme_saved_models/tr2025-09-30_00-21-38_MambaBDA_Base_xBD_FOCAL_AGBD/model_step6250.pth
2025-09-30 01:43:31,054 | INFO | iter is 6300 / 50000 [skipped   41] | loc. loss = 0.2590856552, classif. loss = 1.7560296059
2025-09-30 01:44:03,353 | INFO | iter is 6350 / 50000 [skipped   41] | loc. loss = 0.1876498610, classif. loss = 0.1245038509
2025-09-30 01:44:35,709 | INFO | iter is 6400 / 50000 [skipped   41] | loc. loss = 0.1509803832, classif. loss = 0.0153364735
2025-09-30 01:45:08,057 | INFO | iter is 6450 / 50000 [skipped   41] | loc. loss = 0.1961818486, classif. loss = 0.0788540095
2025-09-30 01:45:40,306 | INFO | iter is 6500 / 50000 [skipped   41] | loc. loss = 0.2629418969, classif. loss = 1.3536443710
2025-09-30 01:46:12,710 | INFO | iter is 6550 / 50000 [skipped   41] | loc. loss = 0.3695519567, classif. loss = 0.9165868759
2025-09-30 01:46:44,401 | INFO | iter is 6600 / 50000 [skipped   42] | loc. loss = 0.3144993484, classif. loss = 0.7084538937
2025-09-30 01:47:16,762 | INFO | iter is 6650 / 50000 [skipped   42] | loc. loss = 0.1489749253, classif. loss = 0.8898854256
2025-09-30 01:47:49,063 | INFO | iter is 6700 / 50000 [skipped   42] | loc. loss = 0.2641960680, classif. loss = 0.1107226014
2025-09-30 01:48:21,432 | INFO | iter is 6750 / 50000 [skipped   42] | loc. loss = 0.1761185527, classif. loss = 0.3138956428
2025-09-30 01:48:53,120 | INFO | iter is 6800 / 50000 [skipped   43] | loc. loss = 0.2841424942, classif. loss = 0.5611209869
2025-09-30 01:49:25,368 | INFO | iter is 6850 / 50000 [skipped   43] | loc. loss = 0.2577195168, classif. loss = 0.8472919464
2025-09-30 01:49:57,114 | INFO | iter is 6900 / 50000 [skipped   44] | loc. loss = 0.1807111353, classif. loss = 0.0128003042
2025-09-30 01:50:29,440 | INFO | iter is 6950 / 50000 [skipped   44] | loc. loss = 0.3328359127, classif. loss = 0.7174626589
2025-09-30 01:51:01,783 | INFO | iter is 7000 / 50000 [skipped   44] | loc. loss = 0.1389205009, classif. loss = 0.0765669346
2025-09-30 01:51:34,109 | INFO | iter is 7050 / 50000 [skipped   44] | loc. loss = 0.1883515120, classif. loss = 0.4935914278
2025-09-30 01:52:06,477 | INFO | iter is 7100 / 50000 [skipped   44] | loc. loss = 0.2146954238, classif. loss = 0.5189792514
2025-09-30 01:52:38,129 | INFO | iter is 7150 / 50000 [skipped   45] | loc. loss = 0.2749201655, classif. loss = 0.5545058846
2025-09-30 01:53:10,427 | INFO | iter is 7200 / 50000 [skipped   45] | loc. loss = 0.2599112988, classif. loss = 0.0831746310
2025-09-30 01:53:42,750 | INFO | iter is 7250 / 50000 [skipped   45] | loc. loss = 0.1818303168, classif. loss = 1.5945336819
2025-09-30 01:54:15,062 | INFO | iter is 7300 / 50000 [skipped   45] | loc. loss = 0.2445635051, classif. loss = 0.2433958650
2025-09-30 01:54:47,387 | INFO | iter is 7350 / 50000 [skipped   45] | loc. loss = 0.1623518914, classif. loss = 0.3242793977
2025-09-30 01:55:19,675 | INFO | iter is 7400 / 50000 [skipped   45] | loc. loss = 0.3042468429, classif. loss = 0.2336104363
