2025-09-30 13:38:58,950 | INFO | MAIN - START
2025-09-30 13:38:58,950 | INFO |  > FOCAL LOSS set to True
2025-09-30 13:38:58,950 | INFO |  > ALINGNMENT set to True
2025-09-30 13:38:58,950 | INFO |  > ATTENTION GATE set to -> Building: False, Damage: False
2025-09-30 13:38:58,951 | INFO | Command Line Args:
{
    "cfg": "/mnt/storage1/alpgenc/change_detection/ChangeMamba_AG/changedetection/configs/vssm1/vssm_base_224.yaml",
    "opts": null,
    "pretrained_weight_path": "/mnt/storage1/alpgenc/change_detection/ChangeMamba_AG/pretrained_weight/vssm_base_0229_ckpt_epoch_237.pth",
    "dataset": "xBD",
    "type": "train",
    "train_dataset_path": "/mnt/storage1/alpgenc/change_detection/xBD_complete_png/train_combined",
    "train_data_list_path": "/mnt/storage1/alpgenc/change_detection/xBD_complete_png/train_combined/train_list2.txt",
    "test_dataset_path": "/mnt/storage1/alpgenc/change_detection/xBD_complete_png/test",
    "test_data_list_path": "/mnt/storage1/alpgenc/change_detection/xBD_complete_png/test/test_list2.txt",
    "shuffle": true,
    "batch_size": 8,
    "crop_size": 256,
    "start_iter": 0,
    "cuda": true,
    "max_iters": 400000,
    "model_type": "MambaBDA_Base",
    "model_param_path": "/mnt/storage1/alpgenc/change_detection/ChangeMamba_AG/changedetection/deneme_saved_models/tr2025-09-30_13-38-57_MambaBDA_Base_xBD_FOCAL_ALIGN",
    "resume": null,
    "learning_rate": 0.0001,
    "momentum": 0.9,
    "weight_decay": 0.005,
    "logfile": "/mnt/storage1/alpgenc/change_detection/ChangeMamba_AG/LOGLAR_CMAG/train_2025-09-30_13-38-57_MambaBDA_Base_xBD_FOCAL_ALIGN.log",
    "extension": "png",
    "focal_loss": true,
    "enable_alignment": true,
    "enable_attn_gate_building": false,
    "enable_attn_gate_damage": false,
    "deterministic": false,
    "validations": 8
}
2025-09-30 13:38:58,951 | INFO | Starting in RANDOM mode / not deterministic.
2025-09-30 13:38:58,956 | INFO |  > ALIGNMENT params: alignment_args = AlignmentArgs(enabled=True, stages=(1, 2), mid_ch=64)
2025-09-30 13:38:58,956 | INFO |  > ATTENTION GATE params: attn_gate_args = AttentionGateArgs(enable_building_ag=False, enable_damage_ag=False)
2025-09-30 13:38:58,956 | INFO | ChangeMambaBDA class
2025-09-30 13:39:00,215 | INFO |  > FOCAL LOSS params: alpha = [0.6, 1.6, 1.1, 1.1], gamma = 1.5
2025-09-30 13:39:00,215 | INFO | ---------starting training-----------
2025-09-30 13:39:00,281 | INFO | VAL_STEP=6250, (number_of_validations = 8)
2025-09-30 13:49:39,539 | INFO | iter is 1000 / 50000 [skipped    8] | loc. loss = 0.3439748287, classif. loss = 0.6891192198
2025-09-30 13:50:11,567 | INFO | iter is 1050 / 50000 [skipped    8] | loc. loss = 0.3210609257, classif. loss = 0.7011308670
2025-09-30 13:50:43,498 | INFO | iter is 1100 / 50000 [skipped    8] | loc. loss = 0.3419772983, classif. loss = 0.5557131767
2025-09-30 13:51:15,513 | INFO | iter is 1150 / 50000 [skipped    8] | loc. loss = 0.3156811595, classif. loss = 0.8040788174
2025-09-30 13:51:47,445 | INFO | iter is 1200 / 50000 [skipped    8] | loc. loss = 0.2494704574, classif. loss = 0.6086081862
2025-09-30 13:52:19,477 | INFO | iter is 1250 / 50000 [skipped    8] | loc. loss = 0.3863041997, classif. loss = 1.0584142208
2025-09-30 13:52:50,940 | INFO | iter is 1300 / 50000 [skipped    9] | loc. loss = 0.2639750838, classif. loss = 0.0614972487
2025-09-30 13:53:53,823 | INFO | iter is 1400 / 50000 [skipped   11] | loc. loss = 0.2233690321, classif. loss = 0.1709132791
2025-09-30 13:54:25,798 | INFO | iter is 1450 / 50000 [skipped   11] | loc. loss = 0.2361866385, classif. loss = 0.2776175737
2025-09-30 13:54:57,268 | INFO | iter is 1500 / 50000 [skipped   12] | loc. loss = 0.2682015896, classif. loss = 0.7474554777
2025-09-30 13:55:28,633 | INFO | iter is 1550 / 50000 [skipped   13] | loc. loss = 0.2506046891, classif. loss = 1.0494349003
2025-09-30 13:56:00,646 | INFO | iter is 1600 / 50000 [skipped   13] | loc. loss = 0.2305801511, classif. loss = 0.9209873676
2025-09-30 13:56:32,645 | INFO | iter is 1650 / 50000 [skipped   13] | loc. loss = 0.3653228283, classif. loss = 0.3364944756
2025-09-30 13:57:04,021 | INFO | iter is 1700 / 50000 [skipped   14] | loc. loss = 0.3606356382, classif. loss = 0.4934442043
2025-09-30 13:57:36,072 | INFO | iter is 1750 / 50000 [skipped   14] | loc. loss = 0.2997188866, classif. loss = 0.3419553041
2025-09-30 13:58:08,100 | INFO | iter is 1800 / 50000 [skipped   14] | loc. loss = 0.3802130818, classif. loss = 0.0873982385
2025-09-30 13:58:39,518 | INFO | iter is 1850 / 50000 [skipped   15] | loc. loss = 0.1870068908, classif. loss = 1.0201183558
2025-09-30 13:59:11,465 | INFO | iter is 1900 / 50000 [skipped   15] | loc. loss = 0.2377505153, classif. loss = 0.1486416161
2025-09-30 13:59:42,914 | INFO | iter is 1950 / 50000 [skipped   16] | loc. loss = 0.2913122773, classif. loss = 0.1084276661
2025-09-30 14:00:14,358 | INFO | iter is 2000 / 50000 [skipped   17] | loc. loss = 0.2990325987, classif. loss = 0.1207934394
2025-09-30 14:00:46,320 | INFO | iter is 2050 / 50000 [skipped   17] | loc. loss = 0.2580905557, classif. loss = 0.6919418573
2025-09-30 14:01:17,172 | INFO | iter is 2100 / 50000 [skipped   19] | loc. loss = 0.2260003090, classif. loss = 0.6475202441
2025-09-30 14:01:48,537 | INFO | iter is 2150 / 50000 [skipped   20] | loc. loss = 0.4233901203, classif. loss = 0.5270885229
2025-09-30 14:02:20,600 | INFO | iter is 2200 / 50000 [skipped   20] | loc. loss = 0.1307557374, classif. loss = 1.0268893242
2025-09-30 14:03:22,909 | INFO | iter is 2300 / 50000 [skipped   23] | loc. loss = 0.2128602415, classif. loss = 0.9831138253
2025-09-30 14:03:54,354 | INFO | iter is 2350 / 50000 [skipped   24] | loc. loss = 0.1737667769, classif. loss = 0.0044943537
2025-09-30 14:04:26,384 | INFO | iter is 2400 / 50000 [skipped   24] | loc. loss = 0.1838656366, classif. loss = 1.0852299929
2025-09-30 14:04:57,810 | INFO | iter is 2450 / 50000 [skipped   25] | loc. loss = 0.3850776553, classif. loss = 0.3599812090
2025-09-30 14:05:29,254 | INFO | iter is 2500 / 50000 [skipped   26] | loc. loss = 0.2491454780, classif. loss = 0.6475306749
2025-09-30 14:06:00,632 | INFO | iter is 2550 / 50000 [skipped   27] | loc. loss = 0.2103198320, classif. loss = 0.7380173206
2025-09-30 14:06:32,605 | INFO | iter is 2600 / 50000 [skipped   27] | loc. loss = 0.1475184113, classif. loss = 1.9560960531
2025-09-30 14:07:04,654 | INFO | iter is 2650 / 50000 [skipped   27] | loc. loss = 0.2374182940, classif. loss = 0.0650267228
2025-09-30 14:07:36,652 | INFO | iter is 2700 / 50000 [skipped   27] | loc. loss = 0.2127354145, classif. loss = 0.8894944787
2025-09-30 14:08:08,702 | INFO | iter is 2750 / 50000 [skipped   27] | loc. loss = 0.2434885353, classif. loss = 0.5327885747
2025-09-30 14:08:40,156 | INFO | iter is 2800 / 50000 [skipped   28] | loc. loss = 0.2724741697, classif. loss = 0.0660064369
2025-09-30 14:09:12,150 | INFO | iter is 2850 / 50000 [skipped   28] | loc. loss = 0.1985172629, classif. loss = 0.0181560218
2025-09-30 14:10:15,638 | INFO | iter is 2950 / 50000 [skipped   29] | loc. loss = 0.1199555770, classif. loss = 0.8512541056
2025-09-30 14:10:47,072 | INFO | iter is 3000 / 50000 [skipped   30] | loc. loss = 0.3577611148, classif. loss = 0.1338043213
2025-09-30 14:11:18,412 | INFO | iter is 3050 / 50000 [skipped   31] | loc. loss = 0.3347731531, classif. loss = 0.7595155835
2025-09-30 14:11:50,450 | INFO | iter is 3100 / 50000 [skipped   31] | loc. loss = 0.1972520947, classif. loss = 1.1753070354
2025-09-30 14:12:22,509 | INFO | iter is 3150 / 50000 [skipped   31] | loc. loss = 0.3580409884, classif. loss = 0.5871069431
2025-09-30 14:12:54,500 | INFO | iter is 3200 / 50000 [skipped   31] | loc. loss = 0.1849223971, classif. loss = 0.3998779953
2025-09-30 14:13:25,490 | INFO | iter is 3250 / 50000 [skipped   33] | loc. loss = 0.3077364564, classif. loss = 1.5450793505
2025-09-30 14:13:56,870 | INFO | iter is 3300 / 50000 [skipped   34] | loc. loss = 0.1440191716, classif. loss = 1.7361822128
2025-09-30 14:14:27,280 | INFO | iter is 3350 / 50000 [skipped   37] | loc. loss = 0.1915568560, classif. loss = 0.2195986062
2025-09-30 14:14:58,646 | INFO | iter is 3400 / 50000 [skipped   38] | loc. loss = 0.1817912012, classif. loss = 0.1300421953
2025-09-30 14:15:30,748 | INFO | iter is 3450 / 50000 [skipped   38] | loc. loss = 0.3289895654, classif. loss = 0.6293141842
2025-09-30 14:16:02,810 | INFO | iter is 3500 / 50000 [skipped   38] | loc. loss = 0.1687740535, classif. loss = 0.0876978785
2025-09-30 14:16:34,761 | INFO | iter is 3550 / 50000 [skipped   38] | loc. loss = 0.3188419938, classif. loss = 0.8105493188
2025-09-30 14:17:06,774 | INFO | iter is 3600 / 50000 [skipped   38] | loc. loss = 0.2381488085, classif. loss = 0.7076643109
2025-09-30 14:17:38,705 | INFO | iter is 3650 / 50000 [skipped   38] | loc. loss = 0.1791034639, classif. loss = 0.8902602196
2025-09-30 14:18:10,695 | INFO | iter is 3700 / 50000 [skipped   38] | loc. loss = 0.1870633364, classif. loss = 0.9583897591
2025-09-30 14:18:42,136 | INFO | iter is 3750 / 50000 [skipped   39] | loc. loss = 0.1324442774, classif. loss = 0.1748795956
2025-09-30 14:19:13,618 | INFO | iter is 3800 / 50000 [skipped   40] | loc. loss = 0.1973279268, classif. loss = 0.6547833681
2025-09-30 14:19:45,086 | INFO | iter is 3850 / 50000 [skipped   41] | loc. loss = 0.1306531876, classif. loss = 0.0965451673
2025-09-30 14:20:17,041 | INFO | iter is 3900 / 50000 [skipped   41] | loc. loss = 0.1841173917, classif. loss = 0.2442820072
2025-09-30 14:20:49,055 | INFO | iter is 3950 / 50000 [skipped   41] | loc. loss = 0.2799236476, classif. loss = 0.6997360587
2025-09-30 14:21:21,058 | INFO | iter is 4000 / 50000 [skipped   41] | loc. loss = 0.2323826253, classif. loss = 0.8063850403
2025-09-30 14:21:52,471 | INFO | iter is 4050 / 50000 [skipped   42] | loc. loss = 0.3080600202, classif. loss = 1.7807269096
2025-09-30 14:22:24,445 | INFO | iter is 4100 / 50000 [skipped   42] | loc. loss = 0.2349451184, classif. loss = 0.8920701742
2025-09-30 14:22:55,827 | INFO | iter is 4150 / 50000 [skipped   43] | loc. loss = 0.1480426043, classif. loss = 0.0600713566
2025-09-30 14:23:27,834 | INFO | iter is 4200 / 50000 [skipped   43] | loc. loss = 0.2832542956, classif. loss = 0.8013916016
2025-09-30 14:23:59,824 | INFO | iter is 4250 / 50000 [skipped   43] | loc. loss = 0.0773633271, classif. loss = 0.3779488206
2025-09-30 14:24:31,878 | INFO | iter is 4300 / 50000 [skipped   43] | loc. loss = 0.2669841051, classif. loss = 0.5282185078
2025-09-30 14:25:03,884 | INFO | iter is 4350 / 50000 [skipped   43] | loc. loss = 0.2295469344, classif. loss = 0.5211387873
2025-09-30 14:25:35,887 | INFO | iter is 4400 / 50000 [skipped   43] | loc. loss = 0.2326193303, classif. loss = 1.9182137251
2025-09-30 14:26:07,874 | INFO | iter is 4450 / 50000 [skipped   43] | loc. loss = 0.2110799104, classif. loss = 0.3006885052
2025-09-30 14:26:39,915 | INFO | iter is 4500 / 50000 [skipped   43] | loc. loss = 0.2437533438, classif. loss = 0.9969983101
2025-09-30 14:27:11,322 | INFO | iter is 4550 / 50000 [skipped   44] | loc. loss = 0.1816712469, classif. loss = 0.4581560493
2025-09-30 14:27:42,769 | INFO | iter is 4600 / 50000 [skipped   45] | loc. loss = 0.2748673558, classif. loss = 0.8685867786
2025-09-30 14:28:14,226 | INFO | iter is 4650 / 50000 [skipped   46] | loc. loss = 0.2124565244, classif. loss = 0.4533172846
2025-09-30 14:28:46,236 | INFO | iter is 4700 / 50000 [skipped   46] | loc. loss = 0.2235999554, classif. loss = 0.1074292809
2025-09-30 14:29:18,220 | INFO | iter is 4750 / 50000 [skipped   46] | loc. loss = 0.2184311897, classif. loss = 0.5921498537
2025-09-30 14:29:50,128 | INFO | iter is 4800 / 50000 [skipped   46] | loc. loss = 0.2885062993, classif. loss = 0.4271992147
2025-09-30 14:30:22,085 | INFO | iter is 4850 / 50000 [skipped   46] | loc. loss = 0.1647904664, classif. loss = 0.5031462908
2025-09-30 14:30:54,070 | INFO | iter is 4900 / 50000 [skipped   46] | loc. loss = 0.3442077041, classif. loss = 1.0920202732
2025-09-30 14:31:26,068 | INFO | iter is 4950 / 50000 [skipped   46] | loc. loss = 0.2491590977, classif. loss = 2.6072854996
2025-09-30 14:31:58,085 | INFO | iter is 5000 / 50000 [skipped   46] | loc. loss = 0.4743078947, classif. loss = 1.1770727634
2025-09-30 14:32:30,070 | INFO | iter is 5050 / 50000 [skipped   46] | loc. loss = 0.2741518319, classif. loss = 0.2661858499
2025-09-30 14:33:01,521 | INFO | iter is 5100 / 50000 [skipped   47] | loc. loss = 0.2653148174, classif. loss = 0.4581834674
2025-09-30 14:33:33,500 | INFO | iter is 5150 / 50000 [skipped   47] | loc. loss = 0.2351392806, classif. loss = 0.0056203394
2025-09-30 14:34:05,514 | INFO | iter is 5200 / 50000 [skipped   47] | loc. loss = 0.1967254579, classif. loss = 0.8508766890
2025-09-30 14:34:37,565 | INFO | iter is 5250 / 50000 [skipped   47] | loc. loss = 0.2150725722, classif. loss = 0.6353356242
2025-09-30 14:35:08,395 | INFO | iter is 5300 / 50000 [skipped   49] | loc. loss = 0.1852679551, classif. loss = 0.2787759900
2025-09-30 14:35:40,431 | INFO | iter is 5350 / 50000 [skipped   49] | loc. loss = 0.2099543214, classif. loss = 0.9405176640
2025-09-30 14:36:11,878 | INFO | iter is 5400 / 50000 [skipped   50] | loc. loss = 0.1804192662, classif. loss = 1.2649803162
2025-09-30 14:36:43,353 | INFO | iter is 5450 / 50000 [skipped   51] | loc. loss = 0.2899346948, classif. loss = 0.6297827959
2025-09-30 14:37:14,738 | INFO | iter is 5500 / 50000 [skipped   52] | loc. loss = 0.3125224113, classif. loss = 0.1060068607
2025-09-30 14:37:46,801 | INFO | iter is 5550 / 50000 [skipped   52] | loc. loss = 0.2616302669, classif. loss = 0.0372174159
2025-09-30 14:38:18,789 | INFO | iter is 5600 / 50000 [skipped   52] | loc. loss = 0.1447533965, classif. loss = 0.2660335898
2025-09-30 14:38:50,738 | INFO | iter is 5650 / 50000 [skipped   52] | loc. loss = 0.2215976864, classif. loss = 0.5609800816
2025-09-30 14:39:22,775 | INFO | iter is 5700 / 50000 [skipped   52] | loc. loss = 0.1273928285, classif. loss = 0.2226997763
2025-09-30 14:39:54,724 | INFO | iter is 5750 / 50000 [skipped   52] | loc. loss = 0.3400477469, classif. loss = 1.0948524475
2025-09-30 14:40:26,793 | INFO | iter is 5800 / 50000 [skipped   52] | loc. loss = 0.2363974750, classif. loss = 0.6181963682
2025-09-30 14:40:58,787 | INFO | iter is 5850 / 50000 [skipped   52] | loc. loss = 0.3430353403, classif. loss = 1.1339422464
2025-09-30 14:41:30,803 | INFO | iter is 5900 / 50000 [skipped   52] | loc. loss = 0.2064280510, classif. loss = 0.6760559082
2025-09-30 14:42:02,909 | INFO | iter is 5950 / 50000 [skipped   52] | loc. loss = 0.2448633462, classif. loss = 0.3722774386
2025-09-30 14:42:34,841 | INFO | iter is 6000 / 50000 [skipped   52] | loc. loss = 0.3885171413, classif. loss = 0.5243908167
2025-09-30 14:43:06,829 | INFO | iter is 6050 / 50000 [skipped   52] | loc. loss = 0.2331799120, classif. loss = 0.8510948420
2025-09-30 14:43:38,820 | INFO | iter is 6100 / 50000 [skipped   52] | loc. loss = 0.2997505963, classif. loss = 0.6261469126
2025-09-30 14:44:10,838 | INFO | iter is 6150 / 50000 [skipped   52] | loc. loss = 0.2665950656, classif. loss = 0.5625058413
2025-09-30 14:44:42,826 | INFO | iter is 6200 / 50000 [skipped   52] | loc. loss = 0.2140796781, classif. loss = 1.0033822060
2025-09-30 14:45:14,307 | INFO | iter is 6250 / 50000 [skipped   53] | loc. loss = 0.2595176697, classif. loss = 0.2586172223
2025-09-30 14:45:14,309 | INFO | ---------starting evaluation-----------
2025-09-30 14:45:14,806 | INFO | validation:    0/ 933 (2025-09-30_14-45-14)
2025-09-30 14:46:01,850 | INFO | validation:  100/ 933 (2025-09-30_14-46-01)
2025-09-30 14:46:48,825 | INFO | validation:  200/ 933 (2025-09-30_14-46-48)
2025-09-30 14:47:35,791 | INFO | validation:  300/ 933 (2025-09-30_14-47-35)
2025-09-30 14:48:22,766 | INFO | validation:  400/ 933 (2025-09-30_14-48-22)
2025-09-30 14:49:09,731 | INFO | validation:  500/ 933 (2025-09-30_14-49-09)
2025-09-30 14:49:56,726 | INFO | validation:  600/ 933 (2025-09-30_14-49-56)
2025-09-30 14:50:43,682 | INFO | validation:  700/ 933 (2025-09-30_14-50-43)
2025-09-30 14:51:30,664 | INFO | validation:  800/ 933 (2025-09-30_14-51-30)
2025-09-30 14:52:17,646 | INFO | validation:  900/ 933 (2025-09-30_14-52-17)
2025-09-30 14:52:33,157 | INFO | Confusion Matrix of Localization:
[[910809401   9550448]
 [ 11056894  46904665]]
2025-09-30 14:52:33,157 | INFO | Confusion Matrix of Localization - Normalized:
[[0.98962314 0.01037686]
 [0.19076254 0.80923746]]
2025-09-30 14:52:33,158 | INFO | Confusion Matrix of Classification:
[[       0        0        0        0        0]
 [       0 37958132  3739310  1860144   301155]
 [       0   990429  2361704  1041361   348477]
 [       0   407964   817055  3700787   603124]
 [       0   212768    67117   207156  2582249]]
2025-09-30 14:52:33,158 | INFO | Confusion Matrix of Classification - Normalized:
[[       nan        nan        nan        nan        nan]
 [0.         0.86546333 0.08525803 0.04241216 0.00686648]
 [0.         0.20886442 0.49804269 0.2196051  0.0734878 ]
 [0.         0.07378715 0.14777814 0.66934958 0.10908512]
 [0.         0.06932157 0.02186727 0.06749313 0.84131802]]
2025-09-30 14:52:33,158 | INFO | lofF1 is 81.9892, clfF1 is 60.7386, oaF1 is 67.1138, sub class F1 score is [90.9961 40.2775 59.9882 74.8012]
2025-09-30 14:52:33,424 | INFO | Model saved in: /mnt/storage1/alpgenc/change_detection/ChangeMamba_AG/changedetection/deneme_saved_models/tr2025-09-30_13-38-57_MambaBDA_Base_xBD_FOCAL_ALIGN/model_step6250.pth
2025-09-30 14:53:05,578 | INFO | iter is 6300 / 50000 [skipped   53] | loc. loss = 0.2629935145, classif. loss = 0.1077897698
2025-09-30 14:53:37,685 | INFO | iter is 6350 / 50000 [skipped   53] | loc. loss = 0.1829760671, classif. loss = 0.4392429292
2025-09-30 14:54:09,813 | INFO | iter is 6400 / 50000 [skipped   53] | loc. loss = 0.2540168762, classif. loss = 1.1310765743
2025-09-30 14:54:41,995 | INFO | iter is 6450 / 50000 [skipped   53] | loc. loss = 0.2378134429, classif. loss = 0.9177542925
2025-09-30 14:55:14,027 | INFO | iter is 6500 / 50000 [skipped   53] | loc. loss = 0.1559642404, classif. loss = 0.7675476074
2025-09-30 14:55:46,121 | INFO | iter is 6550 / 50000 [skipped   53] | loc. loss = 0.2247523516, classif. loss = 0.3307881355
2025-09-30 14:56:18,247 | INFO | iter is 6600 / 50000 [skipped   53] | loc. loss = 0.1239052787, classif. loss = 1.2968523502
2025-09-30 14:56:49,799 | INFO | iter is 6650 / 50000 [skipped   54] | loc. loss = 0.1669039279, classif. loss = 0.1030529588
2025-09-30 14:57:21,935 | INFO | iter is 6700 / 50000 [skipped   54] | loc. loss = 0.2502272427, classif. loss = 1.3715369701
2025-09-30 14:57:53,501 | INFO | iter is 6750 / 50000 [skipped   55] | loc. loss = 0.2647524476, classif. loss = 1.6937955618
2025-09-30 14:58:25,723 | INFO | iter is 6800 / 50000 [skipped   55] | loc. loss = 0.3252139688, classif. loss = 0.0812108815
2025-09-30 14:58:57,851 | INFO | iter is 6850 / 50000 [skipped   55] | loc. loss = 0.2559452355, classif. loss = 1.0036692619
2025-09-30 14:59:29,357 | INFO | iter is 6900 / 50000 [skipped   56] | loc. loss = 0.2664236426, classif. loss = 0.8582952619
2025-09-30 15:00:01,411 | INFO | iter is 6950 / 50000 [skipped   56] | loc. loss = 0.2704042196, classif. loss = 0.8474519253
2025-09-30 15:00:33,559 | INFO | iter is 7000 / 50000 [skipped   56] | loc. loss = 0.2782316804, classif. loss = 0.0562458076
2025-09-30 15:01:05,595 | INFO | iter is 7050 / 50000 [skipped   56] | loc. loss = 0.3500361443, classif. loss = 0.2466617227
2025-09-30 15:01:37,794 | INFO | iter is 7100 / 50000 [skipped   56] | loc. loss = 0.4917371571, classif. loss = 5.9452562332
2025-09-30 15:02:09,317 | INFO | iter is 7150 / 50000 [skipped   57] | loc. loss = 0.2147069275, classif. loss = 0.6910577416
2025-09-30 15:02:40,849 | INFO | iter is 7200 / 50000 [skipped   58] | loc. loss = 0.2268437892, classif. loss = 2.5527873039
2025-09-30 15:03:13,047 | INFO | iter is 7250 / 50000 [skipped   58] | loc. loss = 0.1671976298, classif. loss = 0.7035800815
2025-09-30 15:03:45,148 | INFO | iter is 7300 / 50000 [skipped   58] | loc. loss = 0.1889747232, classif. loss = 4.3942394257
2025-09-30 15:04:17,338 | INFO | iter is 7350 / 50000 [skipped   58] | loc. loss = 0.0239796042, classif. loss = 5.6784448624
2025-09-30 15:04:48,880 | INFO | iter is 7400 / 50000 [skipped   59] | loc. loss = 0.1779233515, classif. loss = 0.9212281704
2025-09-30 15:05:21,049 | INFO | iter is 7450 / 50000 [skipped   59] | loc. loss = 0.2937824726, classif. loss = 1.0175887346
2025-09-30 15:05:51,401 | INFO | iter is 7500 / 50000 [skipped   62] | loc. loss = 0.3224684894, classif. loss = 0.2948305011
2025-09-30 15:06:23,454 | INFO | iter is 7550 / 50000 [skipped   62] | loc. loss = 0.2692083716, classif. loss = 0.5117728710
2025-09-30 15:06:54,986 | INFO | iter is 7600 / 50000 [skipped   63] | loc. loss = 0.2057375610, classif. loss = 0.4155083299
2025-09-30 15:07:26,530 | INFO | iter is 7650 / 50000 [skipped   64] | loc. loss = 0.1509771943, classif. loss = 0.5019518137
2025-09-30 15:08:30,072 | INFO | iter is 7750 / 50000 [skipped   65] | loc. loss = 0.3550703526, classif. loss = 0.2362019122
