2025-09-23 22:02:08,613 | INFO | MAIN - START
2025-09-23 22:02:08,614 | INFO |  > FOCAL LOSS set to True
2025-09-23 22:02:08,626 | INFO | Command Line Args:
{
    "cfg": "/storage/alperengenc/change_detection/ChangeMamba_AG/changedetection/configs/vssm1/vssm_base_224.yaml",
    "opts": null,
    "pretrained_weight_path": "/storage/alperengenc/change_detection/ChangeMamba_AG/pretrained_weight/vssm_base_0229_ckpt_epoch_237.pth",
    "dataset": "xBD",
    "type": "train",
    "train_dataset_path": "/storage/alperengenc/change_detection/xBD_complete_png/train_combined",
    "train_data_list_path": "/storage/alperengenc/change_detection/xBD_complete_png/train_combined_list.txt",
    "test_dataset_path": "/storage/alperengenc/change_detection/xBD_complete_png/test",
    "test_data_list_path": "/storage/alperengenc/change_detection/xBD_complete_png/test_list.txt",
    "shuffle": true,
    "batch_size": 4,
    "crop_size": 256,
    "start_iter": 0,
    "cuda": true,
    "max_iters": 400000,
    "model_type": "MambaBDA_Base",
    "model_param_path": "/storage/alperengenc/change_detection/ChangeMamba_AG/changedetection/deneme_saved_models/tr2025-09-23_22-02-06_MambaBDA_Base_xBD_FOCAL",
    "resume": null,
    "learning_rate": 0.0001,
    "momentum": 0.9,
    "weight_decay": 0.005,
    "logfile": "/storage/alperengenc/change_detection/ChangeMamba_AG/LOGLAR_CMAG/train_2025-09-23_22-02-06_MambaBDA_Base_xBD_FOCAL.log",
    "extension": "png",
    "focal_loss": true
}
2025-09-23 22:02:13,998 | INFO | FOCAL LOSS params: alpha = [0.6, 1.6, 1.1, 1.1], gamma = 1.5
2025-09-23 22:02:13,998 | INFO | ---------starting training-----------
2025-09-23 22:02:14,130 | INFO | VAL_STEP=12500
2025-09-23 22:23:43,099 | INFO | iter is 3300 / 100000 [skipped  283] | loc. loss = 0.3467660546, classif. loss = 1.5808956623
2025-09-23 22:24:03,530 | INFO | iter is 3350 / 100000 [skipped  285] | loc. loss = 0.1681730151, classif. loss = 0.1793368161
2025-09-23 22:24:23,924 | INFO | iter is 3400 / 100000 [skipped  287] | loc. loss = 0.3066062629, classif. loss = 2.5582442284
2025-09-23 22:25:00,911 | INFO | iter is 3500 / 100000 [skipped  301] | loc. loss = 0.3011121452, classif. loss = 0.7864111662
2025-09-23 22:25:20,551 | INFO | iter is 3550 / 100000 [skipped  305] | loc. loss = 0.3285297751, classif. loss = 1.5677564144
2025-09-23 22:25:40,609 | INFO | iter is 3600 / 100000 [skipped  308] | loc. loss = 0.2478333265, classif. loss = 0.0851289406
2025-09-23 22:26:00,205 | INFO | iter is 3650 / 100000 [skipped  312] | loc. loss = 0.3468981981, classif. loss = 0.2483296245
2025-09-23 22:26:19,854 | INFO | iter is 3700 / 100000 [skipped  316] | loc. loss = 0.1598277390, classif. loss = 0.4399276376
2025-09-23 22:26:39,448 | INFO | iter is 3750 / 100000 [skipped  320] | loc. loss = 0.2726678848, classif. loss = 0.3733211756
2025-09-23 22:27:00,246 | INFO | iter is 3800 / 100000 [skipped  321] | loc. loss = 0.4214372635, classif. loss = 0.2505521476
2025-09-23 22:27:21,027 | INFO | iter is 3850 / 100000 [skipped  322] | loc. loss = 0.0864653140, classif. loss = 0.1603911519
2025-09-23 22:28:18,704 | INFO | iter is 4000 / 100000 [skipped  337] | loc. loss = 0.2026318312, classif. loss = 0.1155259833
2025-09-23 22:28:38,676 | INFO | iter is 4050 / 100000 [skipped  340] | loc. loss = 0.2206125259, classif. loss = 2.4970507622
2025-09-23 22:28:56,805 | INFO | iter is 4100 / 100000 [skipped  348] | loc. loss = 0.5663502812, classif. loss = 1.3884739876
2025-09-23 22:29:16,021 | INFO | iter is 4150 / 100000 [skipped  353] | loc. loss = 0.1968613714, classif. loss = 1.2151470184
2025-09-23 22:29:35,329 | INFO | iter is 4200 / 100000 [skipped  358] | loc. loss = 0.2697778940, classif. loss = 0.7352346182
2025-09-23 22:29:55,744 | INFO | iter is 4250 / 100000 [skipped  360] | loc. loss = 0.2105863094, classif. loss = 1.4389793873
2025-09-23 22:30:15,367 | INFO | iter is 4300 / 100000 [skipped  364] | loc. loss = 0.3608669937, classif. loss = 1.0090532303
2025-09-23 22:30:35,439 | INFO | iter is 4350 / 100000 [skipped  367] | loc. loss = 0.2448685467, classif. loss = 1.2524001598
2025-09-23 22:30:55,027 | INFO | iter is 4400 / 100000 [skipped  371] | loc. loss = 0.2658378482, classif. loss = 1.8529744148
2025-09-23 22:31:14,302 | INFO | iter is 4450 / 100000 [skipped  376] | loc. loss = 0.2816090286, classif. loss = 0.4239647985
2025-09-23 22:31:33,922 | INFO | iter is 4500 / 100000 [skipped  380] | loc. loss = 0.2748142779, classif. loss = 0.4412767887
2025-09-23 22:31:53,600 | INFO | iter is 4550 / 100000 [skipped  384] | loc. loss = 0.2829498947, classif. loss = 0.1374900937
2025-09-23 22:32:13,634 | INFO | iter is 4600 / 100000 [skipped  387] | loc. loss = 0.3949734569, classif. loss = 0.7761361599
2025-09-23 22:32:33,331 | INFO | iter is 4650 / 100000 [skipped  391] | loc. loss = 0.3597843051, classif. loss = 1.2113757133
2025-09-23 22:32:52,996 | INFO | iter is 4700 / 100000 [skipped  395] | loc. loss = 0.2221234292, classif. loss = 0.1098815650
2025-09-23 22:33:11,064 | INFO | iter is 4750 / 100000 [skipped  403] | loc. loss = 0.2270520031, classif. loss = 0.0922437012
2025-09-23 22:33:49,922 | INFO | iter is 4850 / 100000 [skipped  412] | loc. loss = 0.4897173643, classif. loss = 5.0332446098
2025-09-23 22:34:09,925 | INFO | iter is 4900 / 100000 [skipped  415] | loc. loss = 0.3535909057, classif. loss = 0.5103228092
2025-09-23 22:34:28,452 | INFO | iter is 4950 / 100000 [skipped  422] | loc. loss = 0.2592855692, classif. loss = 0.9676261544
2025-09-23 22:34:47,668 | INFO | iter is 5000 / 100000 [skipped  427] | loc. loss = 0.3031938076, classif. loss = 1.7099056244
2025-09-23 22:35:06,516 | INFO | iter is 5050 / 100000 [skipped  433] | loc. loss = 0.1434465349, classif. loss = 0.6226084232
2025-09-23 22:35:25,344 | INFO | iter is 5100 / 100000 [skipped  439] | loc. loss = 0.3774290979, classif. loss = 0.2927782536
2025-09-23 22:35:44,673 | INFO | iter is 5150 / 100000 [skipped  444] | loc. loss = 0.2985094190, classif. loss = 0.5181236863
2025-09-23 22:36:05,069 | INFO | iter is 5200 / 100000 [skipped  446] | loc. loss = 0.2843285203, classif. loss = 0.8998054266
2025-09-23 22:36:43,545 | INFO | iter is 5300 / 100000 [skipped  456] | loc. loss = 0.2848877907, classif. loss = 0.9133868217
2025-09-23 22:37:03,631 | INFO | iter is 5350 / 100000 [skipped  459] | loc. loss = 0.1702107489, classif. loss = 0.2745968699
2025-09-23 22:37:24,067 | INFO | iter is 5400 / 100000 [skipped  461] | loc. loss = 0.2986463010, classif. loss = 1.4711575508
2025-09-23 22:37:44,487 | INFO | iter is 5450 / 100000 [skipped  463] | loc. loss = 0.1842231899, classif. loss = 1.2920850515
2025-09-23 22:38:03,667 | INFO | iter is 5500 / 100000 [skipped  469] | loc. loss = 0.1938501298, classif. loss = 0.0558742583
2025-09-23 22:38:42,775 | INFO | iter is 5600 / 100000 [skipped  478] | loc. loss = 0.2587063611, classif. loss = 0.7309303880
2025-09-23 22:39:01,722 | INFO | iter is 5650 / 100000 [skipped  484] | loc. loss = 0.1969887912, classif. loss = 0.3860017657
2025-09-23 22:39:22,261 | INFO | iter is 5700 / 100000 [skipped  486] | loc. loss = 0.1364836693, classif. loss = 0.0975720882
2025-09-23 22:39:42,011 | INFO | iter is 5750 / 100000 [skipped  490] | loc. loss = 0.2481033802, classif. loss = 0.1038729846
2025-09-23 22:40:01,374 | INFO | iter is 5800 / 100000 [skipped  495] | loc. loss = 0.4089805782, classif. loss = 2.4966597557
2025-09-23 22:40:20,671 | INFO | iter is 5850 / 100000 [skipped  500] | loc. loss = 0.1835618913, classif. loss = 1.1436141729
2025-09-23 22:40:41,231 | INFO | iter is 5900 / 100000 [skipped  502] | loc. loss = 0.1857408881, classif. loss = 0.6538213491
2025-09-23 22:41:00,976 | INFO | iter is 5950 / 100000 [skipped  506] | loc. loss = 0.4918462038, classif. loss = 1.6721568108
2025-09-23 22:41:19,955 | INFO | iter is 6000 / 100000 [skipped  512] | loc. loss = 0.1911186874, classif. loss = 0.2414825261
2025-09-23 22:41:39,674 | INFO | iter is 6050 / 100000 [skipped  516] | loc. loss = 0.3306318820, classif. loss = 0.4045838714
2025-09-23 22:41:58,263 | INFO | iter is 6100 / 100000 [skipped  523] | loc. loss = 0.2246192396, classif. loss = 0.1462668031
2025-09-23 22:42:18,420 | INFO | iter is 6150 / 100000 [skipped  526] | loc. loss = 0.2394667566, classif. loss = 0.0203524716
2025-09-23 22:42:38,167 | INFO | iter is 6200 / 100000 [skipped  530] | loc. loss = 0.2681480348, classif. loss = 0.0624903888
2025-09-23 22:42:57,874 | INFO | iter is 6250 / 100000 [skipped  534] | loc. loss = 0.3611572087, classif. loss = 1.5915169716
2025-09-23 22:43:18,005 | INFO | iter is 6300 / 100000 [skipped  537] | loc. loss = 0.4591979980, classif. loss = 1.2792426348
2025-09-23 22:43:57,836 | INFO | iter is 6400 / 100000 [skipped  544] | loc. loss = 0.2739756107, classif. loss = 6.1931047440
2025-09-23 22:44:17,609 | INFO | iter is 6450 / 100000 [skipped  548] | loc. loss = 0.1999830306, classif. loss = 1.0940957069
2025-09-23 22:44:56,297 | INFO | iter is 6550 / 100000 [skipped  558] | loc. loss = 0.4003028274, classif. loss = 1.3077878952
2025-09-23 22:45:15,533 | INFO | iter is 6600 / 100000 [skipped  563] | loc. loss = 0.1031188220, classif. loss = 0.1309998631
2025-09-23 22:45:36,421 | INFO | iter is 6650 / 100000 [skipped  564] | loc. loss = 0.1802764982, classif. loss = 0.9887429476
2025-09-23 22:45:56,449 | INFO | iter is 6700 / 100000 [skipped  567] | loc. loss = 0.3788838685, classif. loss = 2.3594117165
2025-09-23 22:46:15,711 | INFO | iter is 6750 / 100000 [skipped  572] | loc. loss = 0.3110108376, classif. loss = 0.7493749261
2025-09-23 22:46:34,972 | INFO | iter is 6800 / 100000 [skipped  577] | loc. loss = 0.2977218330, classif. loss = 0.1623944044
2025-09-23 22:46:53,479 | INFO | iter is 6850 / 100000 [skipped  584] | loc. loss = 0.2976021171, classif. loss = 0.6898787618
2025-09-23 22:47:13,149 | INFO | iter is 6900 / 100000 [skipped  588] | loc. loss = 0.3616439700, classif. loss = 0.2127510309
2025-09-23 22:47:32,419 | INFO | iter is 6950 / 100000 [skipped  593] | loc. loss = 0.2048192620, classif. loss = 0.2693766356
2025-09-23 22:47:53,215 | INFO | iter is 7000 / 100000 [skipped  594] | loc. loss = 0.2229464203, classif. loss = 1.2966217995
2025-09-23 22:48:13,287 | INFO | iter is 7050 / 100000 [skipped  597] | loc. loss = 0.1904255599, classif. loss = 1.2688372135
2025-09-23 22:48:33,315 | INFO | iter is 7100 / 100000 [skipped  600] | loc. loss = 0.3725222945, classif. loss = 0.9967218637
2025-09-23 22:48:53,335 | INFO | iter is 7150 / 100000 [skipped  603] | loc. loss = 0.1366942525, classif. loss = 1.4651370049
2025-09-23 22:49:14,180 | INFO | iter is 7200 / 100000 [skipped  604] | loc. loss = 0.1509536654, classif. loss = 0.2986131907
2025-09-23 22:49:34,606 | INFO | iter is 7250 / 100000 [skipped  606] | loc. loss = 0.2902390957, classif. loss = 1.8713161945
2025-09-23 22:49:53,885 | INFO | iter is 7300 / 100000 [skipped  611] | loc. loss = 0.1791644394, classif. loss = 0.5940850973
2025-09-23 22:50:12,727 | INFO | iter is 7350 / 100000 [skipped  617] | loc. loss = 0.3082201481, classif. loss = 0.5797021389
2025-09-23 22:50:31,277 | INFO | iter is 7400 / 100000 [skipped  624] | loc. loss = 0.1909457594, classif. loss = 0.7323864698
2025-09-23 22:50:49,715 | INFO | iter is 7450 / 100000 [skipped  631] | loc. loss = 0.3635922968, classif. loss = 0.6660735607
2025-09-23 22:51:10,146 | INFO | iter is 7500 / 100000 [skipped  633] | loc. loss = 0.1055019498, classif. loss = 0.3963564038
2025-09-23 22:51:29,410 | INFO | iter is 7550 / 100000 [skipped  638] | loc. loss = 0.2377915382, classif. loss = 0.4887432754
2025-09-23 22:51:48,414 | INFO | iter is 7600 / 100000 [skipped  644] | loc. loss = 0.2980335057, classif. loss = 0.6828374267
2025-09-23 22:52:06,480 | INFO | iter is 7650 / 100000 [skipped  652] | loc. loss = 0.2679141164, classif. loss = 0.0727990419
2025-09-23 22:52:26,977 | INFO | iter is 7700 / 100000 [skipped  654] | loc. loss = 0.2193050981, classif. loss = 0.1712122262
2025-09-23 22:52:46,636 | INFO | iter is 7750 / 100000 [skipped  658] | loc. loss = 0.2848626971, classif. loss = 0.2969106734
2025-09-23 22:53:07,122 | INFO | iter is 7800 / 100000 [skipped  660] | loc. loss = 0.4442718923, classif. loss = 0.9396544695
2025-09-23 22:53:25,222 | INFO | iter is 7850 / 100000 [skipped  668] | loc. loss = 0.3756680787, classif. loss = 0.0092736147
2025-09-23 22:53:44,549 | INFO | iter is 7900 / 100000 [skipped  673] | loc. loss = 0.2527832389, classif. loss = 0.0241527148
2025-09-23 22:54:03,775 | INFO | iter is 7950 / 100000 [skipped  678] | loc. loss = 0.0823190138, classif. loss = 0.1034687012
2025-09-23 22:54:24,594 | INFO | iter is 8000 / 100000 [skipped  679] | loc. loss = 0.1716509163, classif. loss = 0.9219785333
2025-09-23 22:54:43,845 | INFO | iter is 8050 / 100000 [skipped  684] | loc. loss = 0.3123515546, classif. loss = 0.0891491175
2025-09-23 22:55:04,323 | INFO | iter is 8100 / 100000 [skipped  686] | loc. loss = 0.2594820857, classif. loss = 0.1558957100
2025-09-23 22:55:24,730 | INFO | iter is 8150 / 100000 [skipped  688] | loc. loss = 0.1326641589, classif. loss = 1.0977561474
2025-09-23 22:55:44,781 | INFO | iter is 8200 / 100000 [skipped  691] | loc. loss = 0.2826931477, classif. loss = 0.3406272829
2025-09-23 22:56:04,080 | INFO | iter is 8250 / 100000 [skipped  696] | loc. loss = 0.3977643251, classif. loss = 0.6579290628
2025-09-23 22:56:24,163 | INFO | iter is 8300 / 100000 [skipped  699] | loc. loss = 0.4177256227, classif. loss = 1.2192375660
2025-09-23 22:57:01,887 | INFO | iter is 8400 / 100000 [skipped  711] | loc. loss = 0.2938544154, classif. loss = 0.3379628062
2025-09-23 22:57:20,806 | INFO | iter is 8450 / 100000 [skipped  717] | loc. loss = 0.2239662409, classif. loss = 0.2120296061
2025-09-23 22:57:40,434 | INFO | iter is 8500 / 100000 [skipped  721] | loc. loss = 0.2620841563, classif. loss = 0.4979926646
2025-09-23 22:57:59,409 | INFO | iter is 8550 / 100000 [skipped  727] | loc. loss = 0.1802212894, classif. loss = 0.3537475467
2025-09-23 22:58:36,744 | INFO | iter is 8650 / 100000 [skipped  740] | loc. loss = 0.2910626531, classif. loss = 0.6202445030
2025-09-23 22:59:16,949 | INFO | iter is 8750 / 100000 [skipped  746] | loc. loss = 0.1542723626, classif. loss = 0.1928890049
2025-09-23 22:59:36,542 | INFO | iter is 8800 / 100000 [skipped  750] | loc. loss = 0.2114516050, classif. loss = 1.5343796015
2025-09-23 22:59:57,360 | INFO | iter is 8850 / 100000 [skipped  751] | loc. loss = 0.0909023955, classif. loss = 0.8959677219
2025-09-23 23:00:17,745 | INFO | iter is 8900 / 100000 [skipped  753] | loc. loss = 0.0879029259, classif. loss = 0.0482789949
2025-09-23 23:00:36,591 | INFO | iter is 8950 / 100000 [skipped  759] | loc. loss = 0.3225815296, classif. loss = 0.7807789445
2025-09-23 23:00:56,219 | INFO | iter is 9000 / 100000 [skipped  763] | loc. loss = 0.2052953690, classif. loss = 0.7854880095
2025-09-23 23:01:34,717 | INFO | iter is 9100 / 100000 [skipped  773] | loc. loss = 0.2052535415, classif. loss = 0.5311623812
2025-09-23 23:01:52,084 | INFO | iter is 9150 / 100000 [skipped  783] | loc. loss = 0.1108325496, classif. loss = 0.2367693186
2025-09-23 23:02:11,340 | INFO | iter is 9200 / 100000 [skipped  788] | loc. loss = 0.2362114787, classif. loss = 0.9545872808
2025-09-23 23:02:30,231 | INFO | iter is 9250 / 100000 [skipped  794] | loc. loss = 0.2134936154, classif. loss = 0.3395004869
2025-09-23 23:02:49,111 | INFO | iter is 9300 / 100000 [skipped  800] | loc. loss = 0.1592343599, classif. loss = 0.1044416577
2025-09-23 23:03:08,810 | INFO | iter is 9350 / 100000 [skipped  804] | loc. loss = 0.2493489236, classif. loss = 0.2845139503
2025-09-23 23:03:28,153 | INFO | iter is 9400 / 100000 [skipped  809] | loc. loss = 0.2253316790, classif. loss = 0.0543004721
2025-09-23 23:03:46,726 | INFO | iter is 9450 / 100000 [skipped  816] | loc. loss = 0.2625957727, classif. loss = 0.1955252588
2025-09-23 23:04:06,781 | INFO | iter is 9500 / 100000 [skipped  819] | loc. loss = 0.2535445392, classif. loss = 0.6666796207
2025-09-23 23:04:27,222 | INFO | iter is 9550 / 100000 [skipped  821] | loc. loss = 0.3740395010, classif. loss = 1.2067894936
2025-09-23 23:04:46,949 | INFO | iter is 9600 / 100000 [skipped  825] | loc. loss = 0.2821496427, classif. loss = 0.5520678759
2025-09-23 23:05:05,873 | INFO | iter is 9650 / 100000 [skipped  831] | loc. loss = 0.1691569537, classif. loss = 0.0452215932
2025-09-23 23:05:26,379 | INFO | iter is 9700 / 100000 [skipped  833] | loc. loss = 0.2335212678, classif. loss = 1.2545945644
2025-09-23 23:06:06,683 | INFO | iter is 9800 / 100000 [skipped  839] | loc. loss = 0.0942257717, classif. loss = 0.3018855155
2025-09-23 23:06:26,226 | INFO | iter is 9850 / 100000 [skipped  844] | loc. loss = 0.3308609724, classif. loss = 0.7782217264
2025-09-23 23:06:45,711 | INFO | iter is 9900 / 100000 [skipped  849] | loc. loss = 0.4453201890, classif. loss = 1.6783217192
2025-09-23 23:07:05,442 | INFO | iter is 9950 / 100000 [skipped  853] | loc. loss = 0.1114414856, classif. loss = 0.2086029351
2025-09-23 23:07:25,655 | INFO | iter is 10000 / 100000 [skipped  856] | loc. loss = 0.2794797719, classif. loss = 1.4692666531
2025-09-23 23:07:45,467 | INFO | iter is 10050 / 100000 [skipped  860] | loc. loss = 0.2240284681, classif. loss = 0.7968460917
